"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012190100","POONA, IN","2003-06-03","0.00","86","97","74"
"IN012190100","POONA, IN","2003-06-04","0.00","85","98","75"
"IN012190100","POONA, IN","2003-06-05","0.00","85","95","75"
"IN012190100","POONA, IN","2003-06-06","0.00","83","95","77"
"IN012190100","POONA, IN","2003-06-07","0.00","87","97","77"
"IN012190100","POONA, IN","2003-06-08","0.00","87","100","78"
"IN012190100","POONA, IN","2003-06-09",,"82","100",
"IN012190100","POONA, IN","2003-06-10","2.28","80","94","71"
"IN012190100","POONA, IN","2003-06-11","0.12","80","90","75"
"IN012190100","POONA, IN","2003-06-12","0.16","77","85",
"IN012190100","POONA, IN","2003-06-13","0.16","82","92","74"
"IN012190100","POONA, IN","2003-06-14","0.00","79","90",
"IN012190100","POONA, IN","2003-06-15","0.08","79","91",
"IN012190100","POONA, IN","2003-06-16","0.39","79","85","73"
"IN012190100","POONA, IN","2003-06-17","0.02","78","86","74"
"IN012190100","POONA, IN","2003-06-18","0.16","78","86","72"
"IN012190100","POONA, IN","2003-06-19","0.43","73","78",
"IN012190100","POONA, IN","2003-06-20","0.43","77","83","71"
"IN012190100","POONA, IN","2003-06-21","0.59","77","81","73"
"IN012190100","POONA, IN","2003-06-22","0.08","79","84","75"
"IN012190100","POONA, IN","2003-06-23","0.43","78","84","69"
"IN012190100","POONA, IN","2003-06-24","0.00","78","82","75"
"IN012190100","POONA, IN","2003-06-25","0.08","76","84",
"IN012190100","POONA, IN","2003-06-26","0.08","80","86","72"
"IN012190100","POONA, IN","2003-06-27","0.00","78","84",
"IN012190100","POONA, IN","2003-06-28","0.01","75","80",
"IN012190100","POONA, IN","2003-06-29","0.59","75","79","72"
"IN012190100","POONA, IN","2003-06-30","0.43","75",,"73"
"IN012190100","POONA, IN","2003-07-01","0.01","79","85","74"
"IN012190100","POONA, IN","2003-07-02","0.00","80","90","74"
"IN012190100","POONA, IN","2003-07-03",,"77","86",
"IN012190100","POONA, IN","2003-07-04",,"76","83","73"
"IN012190100","POONA, IN","2003-07-05",,"77","85","73"
"IN012190100","POONA, IN","2003-07-06",,"78","83",
"IN012190100","POONA, IN","2003-07-07","0.04","76","82",
"IN012190100","POONA, IN","2003-07-08","0.16","76","81","72"
"IN012190100","POONA, IN","2003-07-09","0.04","76","83","72"
"IN012190100","POONA, IN","2003-07-10","0.35","77","84","72"
"IN012190100","POONA, IN","2003-07-11","0.01","78","83","73"
"IN012190100","POONA, IN","2003-07-12","0.08","78","85","74"
"IN012190100","POONA, IN","2003-07-13","0.00","77","84",
"IN012190100","POONA, IN","2003-07-14","0.04","77","84","72"
"IN012190100","POONA, IN","2003-07-15","0.01","78","84","74"
"IN012190100","POONA, IN","2003-07-16","0.01","78",,"74"
"IN012190100","POONA, IN","2003-07-17","0.01","77","85",
"IN012190100","POONA, IN","2003-07-18","0.12","78","86","72"
"IN012190100","POONA, IN","2003-07-19","0.00","78","84",
"IN012190100","POONA, IN","2003-07-20","0.00","79","85","72"
"IN012190100","POONA, IN","2003-07-21",,"78","83","73"
"IN012190100","POONA, IN","2003-07-22",,"77","85","73"
"IN012190100","POONA, IN","2003-07-23",,"78","84","74"
"IN012190100","POONA, IN","2003-07-24","0.08","76","80",
"IN012190100","POONA, IN","2003-07-25","0.28","74","79",
"IN012190100","POONA, IN","2003-07-26","0.47","75","80","72"
"IN012190100","POONA, IN","2003-07-27","0.35","74","76","73"
"IN012190100","POONA, IN","2003-07-28","1.42","77","82","71"
"IN012190100","POONA, IN","2003-07-29","0.02","77","84",
"IN012190100","POONA, IN","2003-07-30","0.04","77","84","72"
"IN012190100","POONA, IN","2003-07-31","0.00","78","84","73"
"IN012190100","POONA, IN","2003-08-01","0.00","78","85","73"
"IN012190100","POONA, IN","2003-08-02",,"76","82",
"IN012190100","POONA, IN","2003-08-03","0.01","74","78","72"
"IN012190100","POONA, IN","2003-08-04","0.12","75","82","73"
"IN012190100","POONA, IN","2003-08-05","0.20","76",,
"IN012190100","POONA, IN","2003-08-06","0.43","75","81","71"
"IN012190100","POONA, IN","2003-08-07","0.47","74","79","72"
"IN012190100","POONA, IN","2003-08-08","0.35","74","79","72"
"IN012190100","POONA, IN","2003-08-09","0.00","75","83","71"
"IN012190100","POONA, IN","2003-08-10","0.00","76","83","72"
"IN012190100","POONA, IN","2003-08-11","0.00","76","83","72"
"IN012190100","POONA, IN","2003-08-12","8.08","75","81","71"
"IN012190100","POONA, IN","2003-08-13","0.04","75","82","71"
"IN012190100","POONA, IN","2003-08-14","0.01","74","80","71"
"IN012190100","POONA, IN","2003-08-15","0.00","74","80",
"IN012190100","POONA, IN","2003-08-16","0.04","76","82","71"
"IN012190100","POONA, IN","2003-08-17","0.00","76","84","71"
"IN012190100","POONA, IN","2003-08-18","0.00","74","84",
"IN012190100","POONA, IN","2003-08-19","0.08","73",,"71"
"IN012190100","POONA, IN","2003-08-20","0.16","75","81","72"
"IN012190100","POONA, IN","2003-08-21","0.08","76","82","71"
"IN012190100","POONA, IN","2003-08-22","0.12","75","82","72"
"IN012190100","POONA, IN","2003-08-23","0.28","74",,
"IN012190100","POONA, IN","2003-08-24","0.24","75","80","71"
"IN012190100","POONA, IN","2003-08-25","0.03","76","82","71"
"IN012190100","POONA, IN","2003-08-26","0.04","76","83","71"
"IN012190100","POONA, IN","2003-08-27","0.03","73","79","70"
"IN012190100","POONA, IN","2003-08-28","0.20","75",,"71"
"IN012190100","POONA, IN","2003-08-29","0.24","75","81","70"
"IN012190100","POONA, IN","2003-08-30","0.08","76","84",
"IN012190100","POONA, IN","2003-08-31","0.00","74","79","70"
"IN012190100","POONA, IN","2003-09-01","0.02","74","83","68"
"IN012190100","POONA, IN","2003-09-02","0.08","73","81",
"IN012190100","POONA, IN","2003-09-03","0.08","75","82","70"
"IN012190100","POONA, IN","2003-09-04","0.01","75","81","70"
"IN012190100","POONA, IN","2003-09-05","0.04","75","83","70"
"IN012190100","POONA, IN","2003-09-06","0.02","76","84","70"
"IN012190100","POONA, IN","2003-09-07","0.04","74","83","70"
"IN012190100","POONA, IN","2003-09-08","0.01","75","83","71"
"IN012190100","POONA, IN","2003-09-09","0.02","76","84","69"
"IN012190100","POONA, IN","2003-09-10","0.00","76","85","69"
"IN012190100","POONA, IN","2003-09-11","0.12","73","78","70"
"IN012190100","POONA, IN","2003-09-12","0.28","75",,
"IN012190100","POONA, IN","2003-09-13","0.02","73","78","67"
"IN012190100","POONA, IN","2003-09-14","0.04","74","85","69"
"IN012190100","POONA, IN","2003-09-15","0.00","75","85","68"
"IN012190100","POONA, IN","2003-09-16","0.00","75","84","66"
"IN012190100","POONA, IN","2003-09-17","0.00","76","86","68"
"IN012190100","POONA, IN","2003-09-18","0.00","79","86","69"
"IN012190100","POONA, IN","2003-09-19","0.00","76","86","69"
"IN012190100","POONA, IN","2003-09-20","0.00","79","87","68"
"IN012190100","POONA, IN","2003-09-21","0.00","77","84",
"IN012190100","POONA, IN","2003-09-22","0.00","75",,
"IN012190100","POONA, IN","2003-09-23",,"74","81",
"IN012190100","POONA, IN","2003-09-24","0.03","73","81","71"
"IN012190100","POONA, IN","2003-09-25","0.03","76","83","70"
"IN012190100","POONA, IN","2003-09-26","0.00","77","88","71"
"IN012190100","POONA, IN","2003-09-27","0.03","76","88","73"
"IN012190100","POONA, IN","2003-09-28","0.43","74","80",
"IN012190100","POONA, IN","2003-09-29","0.24","77","88","67"
"IN012190100","POONA, IN","2003-09-30","0.00","81","91","66"
"IN012190100","POONA, IN","2003-10-01","0.01","78","89","73"
"IN012190100","POONA, IN","2003-10-02","0.20","78","94",
"IN012190100","POONA, IN","2003-10-03","0.01","81","93","67"
"IN012190100","POONA, IN","2003-10-04","0.00","78","93",
"IN012190100","POONA, IN","2003-10-05","0.00","74","92","62"
"IN012190100","POONA, IN","2003-10-06",,"80","92","61"
"IN012190100","POONA, IN","2003-10-07","1.89","79","89","68"
"IN012190100","POONA, IN","2003-10-08","0.01","77","90","69"
"IN012190100","POONA, IN","2003-10-09","0.79","77","87","69"
"IN012190100","POONA, IN","2003-10-10","0.00","80","88","73"
"IN012190100","POONA, IN","2003-10-11","0.00","79","92","70"
"IN012190100","POONA, IN","2003-10-12","0.00","81","93","68"
"IN012190100","POONA, IN","2003-10-13","0.00","80","92","70"
"IN012190100","POONA, IN","2003-10-14","0.00","77",,"67"
"IN012190100","POONA, IN","2003-10-15","0.00","77","92","63"
"IN012190100","POONA, IN","2003-10-16","0.00","76","92","62"
"IN012190100","POONA, IN","2003-10-17","0.00","75","92","62"
"IN012190100","POONA, IN","2003-10-18","0.00","76","92","60"
"IN012190100","POONA, IN","2003-10-19","0.00","78","93","62"
"IN012190100","POONA, IN","2003-10-20","0.00","81","95","68"
"IN012190100","POONA, IN","2003-10-21","0.00","77","93",
"IN012190100","POONA, IN","2003-10-22","0.00","76","92","61"
"IN012190100","POONA, IN","2003-10-23","0.00","76","93",
"IN012190100","POONA, IN","2003-10-24","0.00","74","91",
"IN012190100","POONA, IN","2003-10-25","0.00","74","90","58"
"IN012190100","POONA, IN","2003-10-26","0.00","73","90","58"
"IN012190100","POONA, IN","2003-10-27","0.00","74","89","54"
"IN012190100","POONA, IN","2003-10-28","0.00","76","89","57"
"IN012190100","POONA, IN","2003-10-29","0.00","78","90","61"
"IN012190100","POONA, IN","2003-10-30","0.00","80","92","67"
"IN012190100","POONA, IN","2003-10-31","0.00","79","93","69"
"IN012190100","POONA, IN","2003-11-01","0.00","76","84","71"
"IN012190100","POONA, IN","2003-11-02","0.08","76","92",
"IN012190100","POONA, IN","2003-11-03","0.00","78","92",
"IN012190100","POONA, IN","2003-11-04","0.00","79","93","65"
"IN012190100","POONA, IN","2003-11-05","0.00","77","90","66"
"IN012190100","POONA, IN","2003-11-06","0.00","74","90",
"IN012190100","POONA, IN","2003-11-07","0.00","71","90","56"
"IN012190100","POONA, IN","2003-11-08","0.00","73","90","55"
"IN012190100","POONA, IN","2003-11-09","0.00","74","89","58"
"IN012190100","POONA, IN","2003-11-10","0.00","74","90","58"
"IN012190100","POONA, IN","2003-11-11","0.00","71",,"58"
"IN012190100","POONA, IN","2003-11-12","0.00","73","88","56"
"IN012190100","POONA, IN","2003-11-13","0.00","68","88","54"
"IN012190100","POONA, IN","2003-11-14","0.00","72","89","54"
"IN012190100","POONA, IN","2003-11-15","0.00","74","90","59"
"IN012190100","POONA, IN","2003-11-16","0.00","75","90","62"
"IN012190100","POONA, IN","2003-11-17","0.00","76","91","62"
"IN012190100","POONA, IN","2003-11-18","0.00","78","91","66"
"IN012190100","POONA, IN","2003-11-19","0.00","74",,
"IN012190100","POONA, IN","2003-11-20","0.00","72","89","58"
"IN012190100","POONA, IN","2003-11-21","0.00","71","90","54"
"IN012190100","POONA, IN","2003-11-22","0.00","73","89","53"
"IN012190100","POONA, IN","2003-11-23","0.00","72","88","58"
"IN012190100","POONA, IN","2003-11-24","0.00","72","89","58"
"IN012190100","POONA, IN","2003-11-25","0.00","70","87","56"
"IN012190100","POONA, IN","2003-11-26","0.00","64",,"53"
"IN012190100","POONA, IN","2003-11-27","0.00","71","91","51"
"IN012190100","POONA, IN","2003-11-28","0.00","72","91","54"
"IN012190100","POONA, IN","2003-11-29","0.00","72","91","56"
"IN012190100","POONA, IN","2003-11-30","0.00","72","91","58"
"IN012190100","POONA, IN","2003-12-01","0.00","72","89","59"
"IN012190100","POONA, IN","2003-12-02","0.00","73","89","58"
"IN012190100","POONA, IN","2003-12-03","0.00","72","89","59"
"IN012190100","POONA, IN","2003-12-04","0.00","70","88","56"
"IN012190100","POONA, IN","2003-12-05","0.00","68","87","54"
"IN012190100","POONA, IN","2003-12-06","0.00","68","86",
"IN012190100","POONA, IN","2003-12-07","0.00","68","88","49"
"IN012190100","POONA, IN","2003-12-08","0.00","68","89","49"
"IN012190100","POONA, IN","2003-12-09","0.00","70","90","50"
"IN012190100","POONA, IN","2003-12-10","0.00","66",,"50"
"IN012190100","POONA, IN","2003-12-11","0.00","72","89","52"
"IN012190100","POONA, IN","2003-12-12","0.00","70","88","54"
"IN012190100","POONA, IN","2003-12-13","0.00","69","87","55"
"IN012190100","POONA, IN","2003-12-14","0.00","68","86","52"
"IN012190100","POONA, IN","2003-12-15","0.00","66","88","51"
"IN012190100","POONA, IN","2003-12-16","0.00","65","87","49"
"IN012190100","POONA, IN","2003-12-17","0.00","66","85","50"
"IN012190100","POONA, IN","2003-12-18","0.00","68","88","49"
"IN012190100","POONA, IN","2003-12-19","0.00","67","87","50"
"IN012190100","POONA, IN","2003-12-20","0.00","67","86","51"
"IN012190100","POONA, IN","2003-12-21","0.00","66","84","51"
"IN012190100","POONA, IN","2003-12-22","0.00","65","82","49"
"IN012190100","POONA, IN","2003-12-23","0.00","63","81","47"
"IN012190100","POONA, IN","2003-12-24","0.00","65","82","47"
"IN012190100","POONA, IN","2003-12-25","0.00","68","87","52"
"IN012190100","POONA, IN","2003-12-26","0.00","70","87","56"
"IN012190100","POONA, IN","2003-12-27","0.00","68","84",
"IN012190100","POONA, IN","2003-12-28","0.00","66","85","49"
"IN012190100","POONA, IN","2003-12-29","0.00","68","86","53"
"IN012190100","POONA, IN","2003-12-30","0.00","69","87","55"
"IN012190100","POONA, IN","2003-12-31","0.00","69","86","53"
"IN012190100","POONA, IN","2004-01-01","0.00","68","88","53"
"IN012190100","POONA, IN","2004-01-02","0.00","65","89","51"
"IN012190100","POONA, IN","2004-01-03","0.00","69","87","51"
"IN012190100","POONA, IN","2004-01-04","0.00","68","88","52"
"IN012190100","POONA, IN","2004-01-05","0.00","69","86","53"
"IN012190100","POONA, IN","2004-01-06","0.00","68","86","51"
"IN012190100","POONA, IN","2004-01-07",,"69","81",
"IN012190100","POONA, IN","2004-01-08","0.00","67","83","54"
"IN012190100","POONA, IN","2004-01-09","0.00","65","81","51"
"IN012190100","POONA, IN","2004-01-10","0.00","65","82","48"
"IN012190100","POONA, IN","2004-01-11","0.00","65","84","48"
"IN012190100","POONA, IN","2004-01-12","0.00","65","85","47"
"IN012190100","POONA, IN","2004-01-13","0.00","67","89","48"
"IN012190100","POONA, IN","2004-01-14","0.00","68","91","49"
"IN012190100","POONA, IN","2004-01-15","0.00","69","92","49"
"IN012190100","POONA, IN","2004-01-16","0.00","71","92","51"
"IN012190100","POONA, IN","2004-01-17","0.00","72","91","54"
"IN012190100","POONA, IN","2004-01-18","0.00","71","90","56"
"IN012190100","POONA, IN","2004-01-19","0.00","72","91",
"IN012190100","POONA, IN","2004-01-20","0.00","72","91","54"
"IN012190100","POONA, IN","2004-01-21","0.00","69","83",
"IN012190100","POONA, IN","2004-01-22","0.00","70","83","59"
"IN012190100","POONA, IN","2004-01-23","0.00","68","81",
"IN012190100","POONA, IN","2004-01-24","0.00","66","82","48"
"IN012190100","POONA, IN","2004-01-25","0.00","68","86","52"
"IN012190100","POONA, IN","2004-01-26","0.00","68","86","53"
"IN012190100","POONA, IN","2004-01-27","0.00","67","82","52"
"IN012190100","POONA, IN","2004-01-28","0.00","72","88","58"
"IN012190100","POONA, IN","2004-01-29","0.00","72",,"59"
"IN012190100","POONA, IN","2004-01-30","0.00","71","84","59"
"IN012190100","POONA, IN","2004-01-31","0.00","68","81",
"IN012190100","POONA, IN","2004-02-01","0.00","67","83","50"
"IN012190100","POONA, IN","2004-02-02","0.00","68","83","52"
"IN012190100","POONA, IN","2004-02-03","0.00","72","87","56"
"IN012190100","POONA, IN","2004-02-04","0.00","73","90",
"IN012190100","POONA, IN","2004-02-05","0.00","72","88",
"IN012190100","POONA, IN","2004-02-06","0.00","66","87","45"
"IN012190100","POONA, IN","2004-02-07","0.00","67","88","47"
"IN012190100","POONA, IN","2004-02-08","0.00","69","88","47"
"IN012190100","POONA, IN","2004-02-09","0.00","71","91","50"
"IN012190100","POONA, IN","2004-02-10","0.00","72","92","53"
"IN012190100","POONA, IN","2004-02-11","0.00","72","92","51"
"IN012190100","POONA, IN","2004-02-12","0.00","73","92","54"
"IN012190100","POONA, IN","2004-02-13","0.00","75","93","55"
"IN012190100","POONA, IN","2004-02-14","0.00","74","92","58"
"IN012190100","POONA, IN","2004-02-15","0.00","75","92","58"
"IN012190100","POONA, IN","2004-02-16","0.00","74","91","57"
"IN012190100","POONA, IN","2004-02-17","0.00","76","93","57"
"IN012190100","POONA, IN","2004-02-18","0.00","75","93","56"
"IN012190100","POONA, IN","2004-02-19","0.00","73","90","55"
"IN012190100","POONA, IN","2004-02-20","0.00","76","95","53"
"IN012190100","POONA, IN","2004-02-21","0.00","78","96","58"
"IN012190100","POONA, IN","2004-02-22","0.00","76","96","59"
"IN012190100","POONA, IN","2004-02-23","0.00","77","97","58"
"IN012190100","POONA, IN","2004-02-24","0.00","78","98","55"
"IN012190100","POONA, IN","2004-02-25","0.00","79","98","58"
"IN012190100","POONA, IN","2004-02-26","0.00","78","97","58"
"IN012190100","POONA, IN","2004-02-27","0.00","78","96","59"
"IN012190100","POONA, IN","2004-02-28","0.00","76","95","58"
"IN012190100","POONA, IN","2004-02-29","0.00","77","97","58"
"IN012190100","POONA, IN","2004-03-01","0.00","78","97","59"
"IN012190100","POONA, IN","2004-03-02","0.00","78","99","62"
"IN012190100","POONA, IN","2004-03-03","0.00","80","99","60"
"IN012190100","POONA, IN","2004-03-04","0.00","81","99","62"
"IN012190100","POONA, IN","2004-03-05",,"81","101","63"
"IN012190100","POONA, IN","2004-03-06","0.00","82","100","63"
"IN012190100","POONA, IN","2004-03-07","0.00","78","98","59"
"IN012190100","POONA, IN","2004-03-08","0.00","76","97","53"
"IN012190100","POONA, IN","2004-03-09","0.00","79","97","58"
"IN012190100","POONA, IN","2004-03-10","0.00","80","98","60"
"IN012190100","POONA, IN","2004-03-11","0.00","81","99","58"
"IN012190100","POONA, IN","2004-03-12","0.00","81","98","58"
"IN012190100","POONA, IN","2004-03-13","0.00","82","102","58"
"IN012190100","POONA, IN","2004-03-14","0.00","82","101","62"
"IN012190100","POONA, IN","2004-03-15","0.00","83","102","60"
"IN012190100","POONA, IN","2004-03-16","0.00","82","102","61"
"IN012190100","POONA, IN","2004-03-17","0.00","83","104","60"
"IN012190100","POONA, IN","2004-03-18","0.00","85","104","64"
"IN012190100","POONA, IN","2004-03-19","0.00","85","104","63"
"IN012190100","POONA, IN","2004-03-20","0.00","84","104","61"
"IN012190100","POONA, IN","2004-03-21","0.00","83","103","61"
"IN012190100","POONA, IN","2004-03-22","0.00","84","103","62"
"IN012190100","POONA, IN","2004-03-23","0.00","85","101","62"
"IN012190100","POONA, IN","2004-03-24","0.00","82",,"67"
"IN012190100","POONA, IN","2004-03-25","0.00","80","97","62"
"IN012190100","POONA, IN","2004-03-26","0.00","82","97","63"
"IN012190100","POONA, IN","2004-03-27","0.00","83","101","62"
"IN012190100","POONA, IN","2004-03-28","0.00","84","102","69"
"IN012190100","POONA, IN","2004-03-29","0.00","83","98",
"IN012190100","POONA, IN","2004-03-30","0.00","83","98","67"
"IN012190100","POONA, IN","2004-03-31","0.00","82","99","64"
"IN012190100","POONA, IN","2004-04-01","0.00","83","101","67"
"IN012190100","POONA, IN","2004-04-02","0.00","82","100","63"
"IN012190100","POONA, IN","2004-04-03","0.00","84","101","62"
"IN012190100","POONA, IN","2004-04-04","0.00","88","103","68"
"IN012190100","POONA, IN","2004-04-05","0.00","85","99","73"
"IN012190100","POONA, IN","2004-04-06","0.00","85","101","69"
"IN012190100","POONA, IN","2004-04-07","0.00","79","95",
"IN012190100","POONA, IN","2004-04-08","0.00","80","96","57"
